frequency,date,region,usd_aum,tonnes_holdings,gold_price_usd_per_oz
Weekly,2024-09-06,Europe,106993418679.1999969482,1327.88,2496.41
Weekly,2024-09-06,Asia,15360591930.3600006104,187.19,2496.41
Weekly,2024-09-06,Other,5079413940.9799995422,63.01,2496.41
Weekly,2024-09-13,North America,133943949911.8500061035,1617.81,2526.96
Weekly,2024-09-13,Europe,110072539253.6300048828,1329.52,2526.96
Weekly,2024-09-13,Asia,15664477857.8600006104,187.54,2526.96
Weekly,2024-09-13,Other,5249949502.279999733,63.42,2526.96
Weekly,2024-09-20,North America,136226716177.8899993896,1625.92,2581.97
Weekly,2024-09-20,Europe,111023336403.8399963379,1325.18,2581.97
Weekly,2024-09-20,Asia,15745038448.7800006866,185.94,2581.97
Weekly,2024-09-20,Other,5396103648.0500001907,64.41,2581.97
Weekly,2024-09-27,North America,138997544823.8699951172,1624.23,2650.59
Weekly,2024-09-27,Europe,113656651171.1799926758,1328.07,2650.59
Weekly,2024-09-27,Asia,16436286078.7199993134,188.7,2650.59
Weekly,2024-09-27,Other,5516497894.7399997711,64.46,2650.59
Weekly,2024-10-04,North America,139189734441.4899902344,1633.65,2651.23
Weekly,2024-10-04,Europe,112408969284.9400024414,1319.34,2651.23
Weekly,2024-10-04,Asia,16323546417.2600002289,189.44,2651.23
Weekly,2024-10-04,Other,5497800032.6999998093,64.51,2651.23
Weekly,2024-10-11,North America,139309577573.25,1635.8,2633.86
Weekly,2024-10-11,Europe,111958297498.3600006104,1314.67,2633.86
Weekly,2024-10-11,Asia,15968124489.0699996948,185.48,2633.86
Weekly,2024-10-11,Other,5526040408.6599998474,64.91,2633.86
Weekly,2024-10-18,North America,143814719144.9100036621,1649.05,2676.11
Weekly,2024-10-18,Europe,115067839807.5700073242,1319.45,2676.11
Weekly,2024-10-18,Asia,16909365887.2900009155,191.41,2676.11
Weekly,2024-10-18,Other,5659247549.1700000763,64.89,2676.11
Weekly,2024-10-25,North America,145212845218.8399963379,1653.51,2734.57
Weekly,2024-10-25,Europe,115693290142.75,1317.42,2734.57
Weekly,2024-10-25,Asia,18256733776.9300003052,205.87,2734.57
Weekly,2024-10-25,Other,5690889566.1000003815,64.83,2734.57
Weekly,2024-11-01,North America,145791961738.2300109863,1652.43,2753.44
Weekly,2024-11-01,Europe,116014135840.8699951172,1314.89,2753.44
Weekly,2024-11-01,Asia,19260987841.0499992371,214.7,2753.44
Weekly,2024-11-01,Other,5724583775.3800001144,64.88,2753.44
Weekly,2024-11-08,North America,142105256913.2200012207,1642.44,2705.7
Weekly,2024-11-08,Europe,113670884085.5599975586,1313.77,2705.7
Weekly,2024-11-08,Asia,18817851261.3400001526,216.06,2705.7
Weekly,2024-11-08,Other,5600965952.5799999237,64.75,2705.7
Weekly,2024-11-15,North America,135867584064.9600067139,1643.24,2593.89
Weekly,2024-11-15,Europe,107126719987.5899963379,1295.6,2593.89
Weekly,2024-11-15,Asia,17571467538.8600006104,210.45,2593.89
Weekly,2024-11-15,Other,5311979305.25,64.25,2593.89
Weekly,2024-11-22,North America,143315189014.9599914551,1654,2646.17
Weekly,2024-11-22,Europe,111624149519.5399932861,1288.3,2646.17
Weekly,2024-11-22,Asia,18464201560.0999984741,210.5,2646.17
Weekly,2024-11-22,Other,5563451876.220000267,64.19,2646.17
Weekly,2024-11-29,North America,141085004596.0799865723,1655.23,2638.25
Weekly,2024-11-29,Europe,109967174484.7599945068,1290.19,2638.25
Weekly,2024-11-29,Asia,18363253104.4199981689,212.11,2638.25
Weekly,2024-11-29,Other,5489551633.6700000763,64.38,2638.25
Weekly,2024-12-06,North America,139901265127.6099853516,1649.98,2641.78
Weekly,2024-12-06,Europe,109210330889.1000061035,1287.99,2641.78
Weekly,2024-12-06,Asia,18181400038.8600006104,211.55,2641.78
Weekly,2024-12-06,Other,5438015504.1800003052,64.14,2641.78
Weekly,2024-12-13,North America,140667814986.4200134277,1645.48,2682.07
Weekly,2024-12-13,Europe,110279584361.2299957275,1289.96,2682.07
Weekly,2024-12-13,Asia,18459025311.9799995422,212.1,2682.07
Weekly,2024-12-13,Other,5509131292.8299999237,64.43,2682.07
Weekly,2024-12-20,North America,139296119414.6600036621,1655.87,2627.02
Weekly,2024-12-20,Europe,108810509550.5299987793,1293.5,2627.02
Weekly,2024-12-20,Asia,18413982936.75,216.13,2627.02
Weekly,2024-12-20,Other,5423542265.0600004196,64.49,2627.02
Weekly,2024-12-27,North America,138869257348.3900146484,1651.15,2614.2
Weekly,2024-12-27,Europe,108802724115.8000030518,1293.66,2614.2
Weekly,2024-12-27,Asia,18896639493.9199981689,220.06,2614.2
Weekly,2024-12-27,Other,5428188821.9899997711,64.52,2614.2
Weekly,2025-01-03,North America,140388131756.4800109863,1649.8,2624.78
Weekly,2025-01-03,Europe,109824748535.8999938965,1290.59,2624.78
Weekly,2025-01-03,Asia,19172801029.8300018311,221.53,2624.78
Weekly,2025-01-03,Other,5475059560.1400003433,64.33,2624.78
Weekly,2025-01-10,North America,143150379065.5599975586,1656.75,2661.18
Weekly,2025-01-10,Europe,111784961618.5500030518,1293.75,2661.18
Weekly,2025-01-10,Asia,19046537368.2999992371,217.71,2661.18
Weekly,2025-01-10,Other,5526572561.9399995804,63.98,2661.18
Weekly,2025-01-17,North America,144929544580.8999938965,1660.29,2689.18
Weekly,2025-01-17,Europe,114299136552.6199951172,1309.33,2689.18
Weekly,2025-01-17,Asia,19074897210.6500015259,216.3,2689.18
Weekly,2025-01-17,Other,5693378527.4799995422,65.25,2689.18
Weekly,2025-01-24,North America,146356747395.0700073242,1639.4,2743.67
Weekly,2025-01-24,Europe,117951069175.3600006104,1321.19,2743.67
Weekly,2025-01-24,Asia,19639064438.7900009155,217.8,2743.67
Weekly,2025-01-24,Other,5797668431.1300001144,64.96,2743.67
Weekly,2025-01-31,North America,148684019046.2799987793,1644.62,2769.98
Weekly,2025-01-31,Europe,120201153869.8300018311,1329.52,2769.98
Weekly,2025-01-31,Asia,20165542343.2200012207,222.3,2769.98
Weekly,2025-01-31,Other,5903415155.9499998093,65.34,2769.98
Weekly,2025-02-07,North America,152492125527.5700073242,1650.02,2850.88
Weekly,2025-02-07,Europe,123287247357.3699951172,1333.96,2850.88
Weekly,2025-02-07,Asia,20977605408.3400001526,225.33,2850.88
Weekly,2025-02-07,Other,6093682851.2600002289,65.96,2850.88
Weekly,2025-02-14,North America,154958952410.1099853516,1650.08,2905.58
Weekly,2025-02-14,Europe,125129258082.8899993896,1332.29,2905.58
Weekly,2025-02-14,Asia,22629615661.2200012207,235.97,2905.58
Weekly,2025-02-14,Other,6206462248.6499996185,66.07,2905.58
Weekly,2025-02-21,North America,160264797289.4400024414,1698.89,2926.14
Weekly,2025-02-21,Europe,125345559606.7200012207,1328.73,2926.14
Weekly,2025-02-21,Asia,23231734349.6199989319,242.78,2926.14
Weekly,2025-02-21,Other,6263373084.9600000381,66.4,2926.14
Weekly,2025-02-28,North America,156471273521.6799926758,1716.85,2896.3
Weekly,2025-02-28,Europe,121362159727.2200012207,1331.71,2896.3
Weekly,2025-02-28,Asia,23212530754.2999992371,248.52,2896.3
Weekly,2025-02-28,Other,6076130446.7700004578,66.61,2896.3
Weekly,2025-03-07,North America,161990588510.1099853516,1719.05,2910.64
Weekly,2025-03-07,Europe,126044156908.1799926758,1337.5,2910.64
Weekly,2025-03-07,Asia,23620771671.5699996948,248.51,2910.64
Weekly,2025-03-07,Other,6298245232.4499998093,66.87,2910.64
Weekly,2025-03-14,North America,166824173783.8900146484,1742.32,2940.8
Weekly,2025-03-14,Europe,128778005289.5800018311,1344.99,2940.8
Weekly,2025-03-14,Asia,24296595889.5099983215,251,2940.8
Weekly,2025-03-14,Other,6432072443.4799995422,67.13,2940.8
Weekly,2025-03-21,North America,171843852222.2099914551,1773.52,3020.34
Weekly,2025-03-21,Europe,130256346924.8500061035,1344.34,3020.34
Weekly,2025-03-21,Asia,24870620180.5299987793,251.93,3020.34
Weekly,2025-03-21,Other,6534541251.2899999619,67.4,3020.34
Weekly,2025-03-28,North America,175719113032.7799987793,1779.31,3034.87
Weekly,2025-03-28,Europe,132768236391.6699981689,1344.43,3034.87
Weekly,2025-03-28,Asia,25784825783.5699996948,256.64,3034.87
Weekly,2025-03-28,Other,6668372432.5399999619,67.52,3034.87
Weekly,2025-04-04,North America,175419942276.2900085449,1786.36,3108.23
Weekly,2025-04-04,Europe,132328244420.6100006104,1347.48,3108.23
Weekly,2025-04-04,Asia,27449092510.7999992371,269.49,3108.23
Weekly,2025-04-04,Other,6666940961.3400001526,67.83,3108.23
Weekly,2025-04-11,North America,188318445098.0700073242,1813.14,3095.86
Weekly,2025-04-11,Europe,140334439320.3699951172,1351.15,3095.86
Weekly,2025-04-11,Asia,30350048152.1699981689,289.75,3095.86
Weekly,2025-04-11,Other,7152352539.2299995422,68.89,3095.86
Weekly,2025-04-18,North America,193513743098.5100097656,1820.74,3271.6
Weekly,2025-04-18,Europe,144565982665.0899963379,1360.25,3271.6
Weekly,2025-04-18,Asia,33151866588.8100013733,305.59,3271.6
Weekly,2025-04-18,Other,7388673770.6800003052,69.48,3271.6
Weekly,2025-04-25,North America,191903386775.2300109863,1821.14,3318.84
Weekly,2025-04-25,Europe,142385133760.7600097656,1351.32,3318.84
Weekly,2025-04-25,Asia,35602631264.6500015259,328.96,3318.84
Weekly,2025-04-25,Other,7389382942.8800001144,70.08,3318.84
Weekly,2025-05-02,North America,191088052836.1300048828,1829.02,3273.57
Weekly,2025-05-02,Europe,140412369205.4200134277,1343.91,3273.57
Weekly,2025-05-02,Asia,35364998030.7600021362,328.81,3273.57
Weekly,2025-05-02,Other,7322038914.4600000381,70.06,3273.57
Weekly,2025-05-09,North America,195173042204.1799926758,1825.96,3342.05
Weekly,2025-05-09,Europe,143243390892.450012207,1340.14,3342.05
Weekly,2025-05-09,Asia,36118125403.9300003052,331.37,3342.05
Weekly,2025-05-09,Other,7480244165.1099996567,69.98,3342.05
Weekly,2025-05-16,North America,184839824173.8399963379,1806.19,3205.86
Weekly,2025-05-16,Europe,136619146104.2100067139,1335.03,3205.86
Weekly,2025-05-16,Asia,34043885809.3400001526,326.16,3205.86
Weekly,2025-05-16,Other,7152933666.9899997711,69.84,3205.86
Weekly,2025-05-23,North America,193925967911.200012207,1804.4,3283.6
Weekly,2025-05-23,Europe,144199022110.8900146484,1341.78,3283.6
Weekly,2025-05-23,Asia,35294543145.3099975586,324.36,3283.6
Weekly,2025-05-23,Other,7515533731.2399997711,69.95,3283.6
Weekly,2025-05-30,North America,191046979053.5700073242,1812.93,3306.03
Weekly,2025-05-30,Europe,141886676279.1900024414,1346.48,3306.03
Weekly,2025-05-30,Asia,34844251795.1399993896,324.06,3306.03
Weekly,2025-05-30,Other,7353452683.8199996948,69.74,3306.03
Weekly,2025-06-06,North America,195338407668.1700134277,1819.26,3356.94
Weekly,2025-06-06,Europe,144939409225.4899902344,1349.78,3356.94
Weekly,2025-06-06,Asia,35192735763.8199996948,322.45,3356.94
Weekly,2025-06-06,Other,7564177785.9099998474,70.42,3356.94
Weekly,2025-06-13,North America,202290748209.8200073242,1831.54,3362.69
Weekly,2025-06-13,Europe,149812326797.5199890137,1356.39,3362.69
Weekly,2025-06-13,Asia,36086367106.6200027466,324.77,3362.69
Weekly,2025-06-13,Other,7836507853.5900001526,70.98,3362.69
Weekly,2025-06-20,North America,200017207508.3500061035,1847.04,3382.94
Weekly,2025-06-20,Europe,147110256631.5100097656,1358.46,3382.94
Weekly,2025-06-20,Asia,35302904247.9199981689,323.25,3382.94
Weekly,2025-06-20,Other,7690727471.2100000381,71.05,3382.94
Weekly,2025-06-27,North America,195735507054.2300109863,1860.8,3318.35
Weekly,2025-06-27,Europe,143839372278.6900024414,1367.43,3318.35
Weekly,2025-06-27,Asia,35050534107.7099990845,326.59,3318.35
Weekly,2025-06-27,Other,7498252724.3900003433,71.25,3318.35
Weekly,2025-07-04,North America,198516989448.049987793,1853.16,3327.24
Weekly,2025-07-04,Europe,147179234002.4200134277,1373.93,3327.24
Weekly,2025-07-04,Asia,36072158563.7200012207,331.7,3327.24
Weekly,2025-07-04,Other,7628747013.470000267,71.21,3327.24
Weekly,2025-07-11,North America,199770137840.3699951172,1853.61,3318.99
Weekly,2025-07-11,Europe,147977037368.4100036621,1373.05,3318.99
Weekly,2025-07-11,Asia,36180475997.7399978638,333.44,3318.99
Weekly,2025-07-11,Other,7672460578.6300001144,71.22,3318.99
Weekly,2025-07-18,North America,200077736950.3299865723,1854.86,3338.73
Weekly,2025-07-18,Europe,148789071178.8900146484,1379.35,3338.73
Weekly,2025-07-18,Asia,36257991629.5,332.8,3338.73
Weekly,2025-07-18,Other,7662923395.0100002289,71.05,3338.73
Weekly,2025-07-25,North America,201189500819.8500061035,1871.63,3383.79
Weekly,2025-07-25,Europe,148625279630.5599975586,1382.61,3383.79
Weekly,2025-07-25,Asia,35558951433.8499984741,326.15,3383.79
Weekly,2025-07-25,Other,7639440884.970000267,71.06,3383.79
Weekly,2025-08-01,North America,201057054259.2699890137,1868.44,3314.35
Weekly,2025-08-01,Europe,148422793224.3800048828,1379.35,3314.35
Weekly,2025-08-01,Asia,35809511678.6800003052,331.38,3314.35
Weekly,2025-08-01,Other,7524984628.5399999619,70.03,3314.35
Weekly,2025-08-08,North America,205927694413.1199951172,1887.07,3381.05
Weekly,2025-08-08,Europe,150391801138.3800048828,1378.17,3381.05
Weekly,2025-08-08,Asia,36263166809.9899978638,328.63,3381.05
Weekly,2025-08-08,Other,7657930077.8500003815,70.17,3381.05
Weekly,2025-08-15,North America,202883060742.0700073242,1891.86,3348.69
Weekly,2025-08-15,Europe,148678442660.1199951172,1386.42,3348.69
Weekly,2025-08-15,Asia,35515388521.3000030518,326.01,3348.69
Weekly,2025-08-15,Other,7479379622.529999733,69.73,3348.69
Weekly,2025-08-22,North America,201768392824.9800109863,1882,3336.81
Weekly,2025-08-22,Europe,149177086694.9800109863,1391.6,3336.81
Weekly,2025-08-22,Asia,35538022932.2300033569,326.1,3336.81
Weekly,2025-08-22,Other,7441689936.2299995422,69.41,3336.81
Weekly,2025-08-29,North America,210235875378.6000061035,1906.79,3382.9
Weekly,2025-08-29,Europe,154562552719.0199890137,1401.93,3382.9
Weekly,2025-08-29,Asia,36184771557.6800003052,325.98,3382.9
Weekly,2025-08-29,Other,7697355328.220000267,69.85,3382.9
Weekly,2025-09-05,North America,223340146407.5299987793,1932.55,3532.39
Weekly,2025-09-05,Europe,163553691233.3500061035,1415.22,3532.39
Weekly,2025-09-05,Asia,37461692980.0400009155,324.25,3532.39
Weekly,2025-09-05,Other,8043164998.1800003052,69.68,3532.39
Weekly,2025-09-12,North America,227182830501.0599975586,1935.39,3642.72
Weekly,2025-09-12,Europe,167047013880.0100097656,1423.06,3642.72
Weekly,2025-09-12,Asia,38847473330.5599975586,328.31,3642.72
Weekly,2025-09-12,Other,8262696271.9300003052,70.4,3642.72
Weekly,2025-09-19,North America,231505899913.5899963379,1965.6,3668.18
Weekly,2025-09-19,Europe,168244125862.9299926758,1428.55,3668.18
Weekly,2025-09-19,Asia,38833812050.0699996948,328.6,3668.18
Weekly,2025-09-19,Other,8326218312.1400003433,70.7,3668.18
Weekly,2025-09-26,North America,240342938973.8500061035,1982.99,3753.14
Weekly,2025-09-26,Europe,173777496312.3399963379,1433.77,3753.14
Weekly,2025-09-26,Asia,40590456339.1299972534,334.01,3753.14
Weekly,2025-09-26,Other,8589520021.4200000763,70.91,3753.14
Weekly,2025-10-03,North America,250365225115.5400085449,2004.07,3857.59
Weekly,2025-10-03,Europe,180426821572,1444.24,3857.59
Weekly,2025-10-03,Asia,43294871790.6699981689,346.66,3857.59
Weekly,2025-10-03,Other,8935652000.1000003815,71.57,3857.59
Weekly,2025-10-10,North America,257330221946.7399902344,2013.62,3992.45
Weekly,2025-10-10,Europe,184738199810.200012207,1445.72,3992.45
Weekly,2025-10-10,Asia,45391382515.5400009155,352.41,3992.45
Weekly,2025-10-10,Other,9071633466,70.93,3992.45
Weekly,2025-10-17,North America,278908040154.3300170898,2053.38,4182.71
Weekly,2025-10-17,Europe,196416708626.9100036621,1446.06,4182.71
Weekly,2025-10-17,Asia,53409444879.6100006104,375.64,4182.71
Weekly,2025-10-17,Other,9729550945.2900009155,71.45,4182.71
Weekly,2025-10-24,North America,270715173938.3999938965,2051.5,4156.42
Weekly,2025-10-24,Europe,187086354102.0299987793,1417.76,4156.42
Weekly,2025-10-24,Asia,52646250853.0599975586,391.93,4156.42
Weekly,2025-10-24,Other,9440380466.1399993896,71.6,4156.42
Weekly,2025-10-31,North America,263532613807.0400085449,2043.37,3986.33
Weekly,2025-10-31,Europe,180925350344.3500061035,1402.82,3986.33
Weekly,2025-10-31,Asia,51489273317.5199966431,393.39,3986.33
Weekly,2025-10-31,Other,9237892911.1800003052,71.63,3986.33
Weekly,2025-11-07,North America,262295045889.6400146484,2042.54,3985.03
Weekly,2025-11-07,Europe,180369089555.2399902344,1404.6,3985.03
Weekly,2025-11-07,Asia,51680792663.4899978638,396.26,3985.03
Weekly,2025-11-07,Other,9168134989.4500007629,71.37,3985.03
Weekly,2025-11-14,North America,268075847833.25,2048.05,4123.41
Weekly,2025-11-14,Europe,184213346449.4700012207,1407.4,4123.41
Weekly,2025-11-14,Asia,54775440272.8199996948,404.9,4123.41
Weekly,2025-11-14,Other,9369181861.8600006104,71.42,4123.41
Weekly,2025-11-21,North America,267721138469.2300109863,2044.56,4084.75
Weekly,2025-11-21,Europe,184103751952.7200012207,1405.96,4084.75
Weekly,2025-11-21,Asia,54374639831.1800003052,412.75,4084.75
Weekly,2025-11-21,Other,9348041412.1299991608,71.46,4084.75
Weekly,2025-11-28,North America,276336662128.0800170898,2050.7,4138.62
Weekly,2025-11-28,Europe,190086565555.8299865723,1410.71,4138.62
Weekly,2025-11-28,Asia,57062910361.1399993896,419.99,4138.62
Weekly,2025-11-28,Other,9599965770.7900009155,71.28,4138.62
Weekly,2025-12-05,North America,280923220946.8400268555,2059.49,4221.5
Weekly,2025-12-05,Europe,192689349831.6900024414,1412.52,4221.5
Weekly,2025-12-05,Asia,57711296659.6600036621,421.14,4221.5
Weekly,2025-12-05,Other,9741626505.8400001526,71.46,4221.5
Weekly,2025-12-12,North America,289370981126.1799926758,2070.72,4232.74
Weekly,2025-12-12,Europe,198602697596.7099914551,1421.05,4232.74
Weekly,2025-12-12,Asia,58731336727.6200027466,422.55,4232.74
Weekly,2025-12-12,Other,10027562202.2399997711,71.82,4232.74
Weekly,2025-12-19,North America,290068231352.7199707031,2079.98,4330.62
Weekly,2025-12-19,Europe,197295542678.8599853516,1414.74,4330.62
Weekly,2025-12-19,Asia,59448383337.6800003052,423.4,4330.62
Weekly,2025-12-19,Other,10029858310.7600002289,71.94,4330.62
Weekly,2025-12-26,North America,302027441804.1400146484,2096.33,4462.69
Weekly,2025-12-26,Europe,204164146867.3200073242,1417.21,4462.69
Weekly,2025-12-26,Asia,62503938051.2200012207,427.79,4462.69
Weekly,2025-12-26,Other,10361755995.4899997711,71.9,4462.69
Weekly,2026-01-02,North America,292427988827.1099853516,2089.6,4334.74
Weekly,2026-01-02,Europe,199139158993.549987793,1422.92,4334.74
Weekly,2026-01-02,Asia,62266583580.75,438.73,4334.74
Weekly,2026-01-02,Other,10227114705.9200000763,73.04,4334.74
Weekly,2026-01-09,North America,302148061525.9799804688,2091.21,4461.59
Weekly,2026-01-09,Europe,205919421689.9100036621,1425.24,4461.59
Weekly,2026-01-09,Asia,64739356821.5400009155,444.07,4461.59
Weekly,2026-01-09,Other,10578424576.0499992371,73.24,4461.59
Weekly,2026-01-16,North America,314041799214.6300048828,2118.45,4612.88
Weekly,2026-01-16,Europe,212122255790.8299865723,1430.85,4612.88
Weekly,2026-01-16,Asia,67207039440.8799972534,446.78,4612.88
Weekly,2026-01-16,Other,10892108557.6100006104,73.49,4612.88
Weekly,2026-01-23,North America,338427902913.0599975586,2128,4811.89
Weekly,2026-01-23,Europe,229226652329.4899902344,1441.44,4811.89
Weekly,2026-01-23,Asia,74869159297.0899963379,461.11,4811.89
Weekly,2026-01-23,Other,11779405958.5599994659,74.08,4811.89
Weekly,2026-01-30,North America,342447601317.7100219727,2138.56,5169.77
Weekly,2026-01-30,Europe,229945032151.25,1435.63,5169.77
Weekly,2026-01-30,Asia,85100052726.4499969482,500.61,5169.77
Weekly,2026-01-30,Other,12031835302.2099990845,75.07,5169.77
Weekly,2026-02-06,North America,339292288607.8400268555,2132.8,4883.21
Weekly,2026-02-06,Europe,225002030606.0299987793,1414.38,4883.21
Weekly,2026-02-06,Asia,79514270542.6900024414,496.78,4883.21
Weekly,2026-02-06,Other,11987027666.1700000763,75.46,4883.21
Weekly,2026-02-13,North America,343155386066.8900146484,2136.69,5037.38
Weekly,2026-02-13,Europe,228302077024.3500061035,1421.63,5037.38
Weekly,2026-02-13,Asia,81815001672.8200073242,502.77,5037.38
Weekly,2026-02-13,Other,12099383543.2299995422,75.36,5037.38
Weekly,2026-02-20,North America,347671025111.9000244141,2139.83,4978.97
Weekly,2026-02-20,Europe,230900414950.75,1421.24,4978.97
Weekly,2026-02-20,Asia,82199617428.0899963379,502.72,4978.97
Weekly,2026-02-20,Other,12209200735.6800003052,75.16,4978.97
